source_portal,source_url,slug,brand_slug,name,brand,description,availability,currency,price_low_eur,price_high_eur,overall_rating,power,control,maneuverability,sweet_spot,ball_output,total,player_type,shape,level,balance,feel,surface,game_type,season,core_material,face_material,frame_material,racket_finish
pala-hack,https://pala-hack.com/en/padel-rackets/drop-shot/drop-shot-canyon-pro-attack-15-2025/,drop-shot-canyon-pro-attack-15-2025,drop-shot,Drop Shot Canyon Pro Attack 1.5 2025,Drop Shot,This padel racket Drop Shot Diamond is an ideal model for a level intermediate and stands out for Power.,https://schema.org/InStock,EUR,213.95,340.0,8.7,9.75,9.25,8.0,7.75,8.75,8.7,"Man, Women",Diamond,"Advanced, Intermediate",High,"Hard, Medium",Rough,Power,2025,Eva Pro High Density,Carbon 24K Twill,Carbon Double Tubular,Relieve 3D
pala-hack,https://pala-hack.com/en/padel-rackets/drop-shot/drop-shot-conqueror-attack-15-2025/,drop-shot-conqueror-attack-15-2025,drop-shot,Drop Shot Conqueror Attack 1.5 2025,Drop Shot,This padel racket Drop Shot Teardrop is an ideal model for a level intermediate and stands out for Power.,https://schema.org/InStock,EUR,189.9,350.0,8.8,9.25,9.25,8.5,8.25,8.75,8.8,"Man, Women",Teardrop,Advanced,"High, Medium","Hard, Medium",Rough,Versatile,2025,Eva Pro High Density,Carbon 24K Twill,Carbon Double Tubular,Brillo
pala-hack,https://pala-hack.com/en/padel-rackets/dunlop/dunlop-fx-team-2026/,dunlop-fx-team-2026,dunlop,Dunlop FX Team 2026,Dunlop,This padel racket Dunlop Diamond is an ideal model for a level intermediate and stands out for Maneuverability.,https://schema.org/InStock,EUR,139.9,199.99,8.55,8.0,8.25,9.0,8.75,8.75,8.55,"Man, Women",Diamond,Intermediate,Medium,"Medium, Soft",Rough,Power,2026,Eva Pro,Carbon,Carbon,Relieve 3D
pala-hack,https://pala-hack.com/en/padel-rackets/dunlop/dunlop-fx-start-2026/,dunlop-fx-start-2026,dunlop,Dunlop FX Start 2026,Dunlop,This padel racket Dunlop Teardrop is an ideal model for a level beginner and stands out for Maneuverability.,https://schema.org/InStock,EUR,71.99,89.99,7.75,6.0,7.5,9.25,8.25,7.75,7.75,"Man, Women",Teardrop,Beginner,Medium,Soft,Smooth,Versatile,2026,Eva Pro,Graphite,Carbon,Mate
pala-hack,https://pala-hack.com/en/padel-rackets/dunlop/dunlop-fx-jr-2026/,dunlop-fx-jr-2026,dunlop,Dunlop FX JR 2026,Dunlop,This padel racket Dunlop Teardrop is an ideal model for a level beginner and stands out for Maneuverability.,https://schema.org/InStock,EUR,66.74,74.99,7.71,5.75,7.25,9.5,8.55,7.5,7.71,Kids,Teardrop,Beginner,Medium,Soft,Smooth,Versatile,2026,Eva Soft,Graphite,Carbon,Mate
pala-hack,https://pala-hack.com/en/padel-rackets/bullpadel/bullpadel-ionic-control-2026/,bullpadel-ionic-control-2026,bullpadel,Bullpadel Ionic Control 2026,Bullpadel,This padel racket Bullpadel Round is an ideal model for a level intermediate and stands out for Ball Output.,https://schema.org/InStock,EUR,179.99,179.99,8.35,6.75,8.25,8.75,8.75,9.25,8.35,"Man, Women",Round,Intermediate,Low,Medium,Rough,Control,2026,Multieva,Galphite,Carbon Tube 100%,
pala-hack,https://pala-hack.com/en/padel-rackets/babolat/babolat-counter-viper-26-2026/,babolat-counter-viper-26-2026,babolat,Babolat Counter Viper 2.6 2026,Babolat,This padel racket Babolat Round is an ideal model for a level intermediate and stands out for Maneuverability.,https://schema.org/InStock,EUR,256.0,320.0,8.45,8.25,8.5,8.75,8.5,8.25,8.45,"Man, Women",Round,Advanced,High,Hard,Rough,Versatile,2026,X-Eva,Carbon 3K,Carbon,Relieve 3D
pala-hack,https://pala-hack.com/en/padel-rackets/babolat/babolat-counter-veron-26-2026/,babolat-counter-veron-26-2026,babolat,Babolat Counter Veron 2.6 2026,Babolat,This padel racket Babolat Round is an ideal model for a level intermediate and stands out for Maneuverability.,https://schema.org/InStock,EUR,172.8,240.0,8.3,7.75,8.5,8.75,8.5,8.0,8.3,"Man, Women",Round,Advanced,Medium,"Medium, Soft",Rough,Control,2026,Eva Black,Carbon Flex,Carbon,Relieve 3D
pala-hack,https://pala-hack.com/en/padel-rackets/babolat/babolat-air-veron-26-2026/,babolat-air-veron-26-2026,babolat,Babolat Air Veron 2.6 2026,Babolat,This padel racket Babolat Teardrop is an ideal model for a level intermediate and stands out for Maneuverability.,https://schema.org/InStock,EUR,214.99,240.0,8.2,8.0,8.25,8.5,8.25,8.0,8.2,"Man, Women",Teardrop,Advanced,"Low, Medium","Medium, Soft",Rough,Versatile,2026,Eva Black,Carbon Flex,Carbon,
pala-hack,https://pala-hack.com/en/padel-rackets/lok/lok-be-flow-pink-gen-2-2026/,lok-be-flow-pink-gen-2-2026,lok,Lok Be Flow Pink Gen 2 2026,Lok,This padel racket Lok Round is an ideal model for a level intermediate and stands out for Maneuverability.,https://schema.org/InStock,EUR,89.9,110.0,7.7,5.75,8.0,9.0,8.25,7.5,7.7,Women,Round,Beginner,Medium,"Medium, Soft",Smooth,Control,2026,Eva,Glass Fiber,Glass Fiber,Mate
pala-hack,https://pala-hack.com/en/padel-rackets/lok/lok-be-hype-red-gen-2-2026/,lok-be-hype-red-gen-2-2026,lok,Lok Be Hype Red Gen 2 2026,Lok,This padel racket Lok Diamond is an ideal model for a level intermediate and stands out for Maneuverability.,https://schema.org/InStock,EUR,82.5,110.0,7.8,6.5,7.5,9.25,8.0,7.75,7.8,"Man, Women",Diamond,Beginner,High,"Medium, Soft",Smooth,Versatile,2026,Eva,Glass Fiber,Glass Fiber,Mate
pala-hack,https://pala-hack.com/en/padel-rackets/lok/lok-easy-hype-gen-2-2026/,lok-easy-hype-gen-2-2026,lok,Lok Easy Hype Gen 2 2026,Lok,This padel racket Lok Diamond is an ideal model for a level intermediate and stands out for Maneuverability.,https://schema.org/InStock,EUR,119.95,180.0,8.35,8.0,8.25,8.75,8.5,8.25,8.35,"Man, Women",Diamond,Intermediate,High,"Medium, Soft",Rough,Power,2026,Eva,Carbon Fiber Flex,Carbon Fiber,Relieve 3D
pala-hack,https://pala-hack.com/en/padel-rackets/lok/lok-be-flow-yellow-gen-2-2026/,lok-be-flow-yellow-gen-2-2026,lok,Lok Be Flow Yellow Gen 2 2026,Lok,This padel racket Lok Round is an ideal model for a level intermediate and stands out for Maneuverability.,https://schema.org/InStock,EUR,89.9,110.0,7.7,5.75,8.0,9.0,8.25,7.5,7.7,"Man, Women",Round,"Beginner, Intermediate",Medium,"Medium, Soft",Smooth,Control,2026,Eva,Glass Fiber,Glass Fiber,Mate
pala-hack,https://pala-hack.com/en/padel-rackets/lok/lok-carb-on-flow-gen-2-2026/,lok-carb-on-flow-gen-2-2026,lok,Lok Carb-on Flow Gen 2 2026,Lok,This padel racket Lok Round is an ideal model for a level intermediate and stands out for Control.,https://schema.org/InStock,EUR,180.29,250.0,8.7,8.75,9.0,8.75,8.75,8.25,8.7,"Man, Women",Round,Advanced,High,Medium,Rough,Versatile,2026,Eva,Carbon Fiber 6K,Carbon Fiber,Relieve 3D
pala-hack,https://pala-hack.com/en/padel-rackets/royal-padel/royal-padel-rp-130-factor-2026/,royal-padel-rp-130-factor-2026,royal-padel,Royal Padel RP 130 Factor 2026,Royal padel,This padel racket Royal padel Round is an ideal model for a level intermediate and stands out for Ball Output.,https://schema.org/InStock,EUR,84.9,129.0,6.3,5.5,6.5,6.0,6.0,7.5,6.3,"Man, Women",Round,Intermediate,Low,Medium,Smooth,Control,2026,Eva Soft,Glass Fiber,Glass Fiber Tubular Bidirectional,Brillo
pala-hack,https://pala-hack.com/en/padel-rackets/royal-padel/royal-padel-jpn-blue-2026/,royal-padel-jpn-blue-2026,royal-padel,Royal Padel JPN Blue 2026,Royal padel,This padel racket Royal padel Diamond is an ideal model for a level intermediate and stands out for Ball Output.,https://schema.org/InStock,EUR,223.9,319.0,8.25,8.5,8.0,7.75,8.25,8.75,8.25,"Man, Women",Diamond,Advanced,High,"Medium, Soft",Rough,Versatile,2026,Polyethylene,Fiber Tech Aluminized,Carbon,Relieve 3D
pala-hack,https://pala-hack.com/en/padel-rackets/siux/siux-gea-2-2026/,siux-gea-2-2026,siux,Siux Gea 2 2026,Siux,This padel racket Siux Round is an ideal model for a level intermediate and stands out for Sweet Spot.,https://schema.org/InStock,EUR,216.0,270.0,8.0,7.0,8.0,8.0,8.5,8.5,8.0,"Man, Women",Round,Advanced,Low,Medium,Rough,Versatile,2026,Eva Bio,Amplitex 3K,Carbon Fiber,Mate + Arenoso
pala-hack,https://pala-hack.com/en/padel-rackets/siux/siux-trilogy-elite-6-2026/,siux-trilogy-elite-6-2026,siux,Siux Trilogy Elite 6 2026,Siux,This padel racket Siux Round is an ideal model for a level intermediate and stands out for Maneuverability.,https://schema.org/InStock,EUR,189.0,270.0,8.3,6.5,8.5,9.0,9.0,8.5,8.3,"Man, Women",Round,Advanced,Low,"Medium, Soft",Rough,Control,2026,Eva,Carbon 3K,Carbon Fiber,Mate + Arenoso
pala-hack,https://pala-hack.com/en/padel-rackets/siux/siux-beat-control-3-2026/,siux-beat-control-3-2026,siux,Siux Beat Control 3 2026,Siux,This padel racket Siux Round is an ideal model for a level beginner and stands out for Sweet Spot.,https://schema.org/InStock,EUR,87.08,98.95,6.9,5.0,7.5,7.0,7.5,7.5,6.9,"Man, Women",Round,Beginner,Low,"Medium, Soft",Smooth,Control,2026,Eva,Glass Fiber,Glass Fiber,Brillo
pala-hack,https://pala-hack.com/en/padel-rackets/siux/siux-beat-hybrid-3-2026/,siux-beat-hybrid-3-2026,siux,Siux Beat Hybrid 3 2026,Siux,This padel racket Siux Round is an ideal model for a level beginner and stands out for Ball Output.,https://schema.org/InStock,EUR,87.08,98.95,6.5,6.0,7.0,6.0,6.5,7.0,6.5,"Man, Women",Round,Beginner,Medium,"Medium, Soft",Smooth,Versatile,2026,Eva,Glass Fiber,Glass Fiber,Brillo
pala-hack,https://pala-hack.com/en/padel-rackets/siux/siux-beat-hybrid-air-3-2026/,siux-beat-hybrid-air-3-2026,siux,Siux Beat Hybrid Air 3 2026,Siux,This padel racket Siux Teardrop is an ideal model for a level beginner and stands out for Maneuverability.,https://schema.org/InStock,EUR,79.95,98.95,6.7,6.0,7.0,7.0,6.5,7.0,6.7,"Man, Women",Teardrop,Beginner,Medium,"Medium, Soft",Smooth,Versatile,2026,Eva,Glass Fiber,Glass Fiber,Brillo
pala-hack,https://pala-hack.com/en/padel-rackets/siux/siux-astra-control-2026/,siux-astra-control-2026,siux,Siux Astra Control 2026,Siux,This padel racket Siux Round is an ideal model for a level intermediate and stands out for Control.,https://schema.org/InStock,EUR,117.71,149.0,7.0,5.0,8.0,7.0,7.5,7.5,7.0,"Man, Women",Round,Intermediate,Low,"Medium, Soft",Rough,Control,2026,Eva,Glass Fiber,Glass Fiber,Brillo + Arenoso
pala-hack,https://pala-hack.com/en/padel-rackets/siux/siux-astra-hybrid-2026/,siux-astra-hybrid-2026,siux,Siux Astra Hybrid 2026,Siux,This padel racket Siux Teardrop is an ideal model for a level intermediate and stands out for Power.,https://schema.org/InStock,EUR,119.85,149.0,7.0,7.5,7.0,6.5,7.0,7.0,7.0,"Man, Women",Teardrop,Intermediate,Medium,"Medium, Soft",Rough,Versatile,2026,Eva,Glass Fiber,Glass Fiber,Brillo + Arenoso
pala-hack,https://pala-hack.com/en/padel-rackets/siux/siux-astra-hybrid-air-2026/,siux-astra-hybrid-air-2026,siux,Siux Astra Hybrid Air 2026,Siux,This padel racket Siux Teardrop is an ideal model for a level intermediate and stands out for Maneuverability.,https://schema.org/InStock,EUR,108.77,149.0,6.9,6.5,7.0,7.0,7.0,7.0,6.9,"Man, Women",Teardrop,Intermediate,Medium,"Medium, Soft",Rough,Versatile,2026,Eva,Glass Fiber,Glass Fiber,Brillo + Arenoso
pala-hack,https://pala-hack.com/en/padel-rackets/siux/siux-fenix-elite-6-2026/,siux-fenix-elite-6-2026,siux,Siux Fenix Elite 6 2026,Siux,This padel racket Siux Diamond is an ideal model for a level intermediate and stands out for Power.,https://schema.org/InStock,EUR,189.95,270.0,8.4,9.0,8.5,7.5,8.5,8.5,8.4,"Man, Women",Diamond,"Advanced, Intermediate",High,"Hard, Medium",Rough,Power,2026,Eva,Carbon 3K,Carbon Fiber,Mate + Arenoso
pala-hack,https://pala-hack.com/en/padel-rackets/softee/softee-trionic-fiber-2026/,softee-trionic-fiber-2026,softee,Softee Trionic Fiber 2026,Softee,This padel racket Softee Teardrop is an ideal model for a level beginner and stands out for Maneuverability.,https://schema.org/InStock,EUR,80.75,95.0,7.15,5.75,7.0,8.0,7.5,7.5,7.15,"Man, Women",Teardrop,"Beginner, Intermediate",Medium,Soft,Smooth,Versatile,2026,Eva Soft,Glass Fiber,Glass Fiber,Brillo
pala-hack,https://pala-hack.com/en/padel-rackets/siux/siux-fenix-pro-glow-purple-2026/,siux-fenix-pro-glow-purple-2026,siux,Siux Fenix Pro Glow Purple 2026,Siux,This padel racket Siux Diamond is an ideal model for a level intermediate and stands out for Power.,https://schema.org/InStock,EUR,266.0,350.0,8.5,10.0,9.0,7.5,8.5,7.5,8.5,"Man, Women",Diamond,Advanced,High,Hard,Rough,Power,2026,Eva,Carbon 12K,Carbon Fiber,Relieve 3D
pala-hack,https://pala-hack.com/en/padel-rackets/softee/softee-chacal-2026/,softee-chacal-2026,softee,Softee Chacal 2026,Softee,This padel racket Softee Teardrop is an ideal model for a level beginner and stands out for Maneuverability.,https://schema.org/InStock,EUR,44.84,59.0,6.95,5.0,6.75,8.25,7.5,7.25,6.95,"Man, Women",Teardrop,Beginner,Medium,Soft,Smooth,Versatile,2026,Eva Soft,Glass Fiber,Glass Fiber,Mate
pala-hack,https://pala-hack.com/en/padel-rackets/babolat/babolat-counter-vertuo-26-2026/,babolat-counter-vertuo-26-2026,babolat,Babolat Counter Vertuo 2.6 2026,Babolat,This padel racket Babolat Round is an ideal model for a level intermediate and stands out for Maneuverability.,https://schema.org/InStock,EUR,156.6,180.0,8.1,7.0,8.75,8.75,8.25,7.75,8.1,"Man, Women",Round,Intermediate,"Low, Medium",Soft,Rough,Control,2026,Eva Black,Glass Fiber,Carbon,Relieve 3D
pala-hack,https://pala-hack.com/en/padel-rackets/babolat/babolat-air-vertuo-26-2026/,babolat-air-vertuo-26-2026,babolat,Babolat Air Vertuo 2.6 2026,Babolat,This padel racket Babolat Teardrop is an ideal model for a level intermediate and stands out for Maneuverability.,https://schema.org/InStock,EUR,151.2,180.0,8.05,7.5,8.0,8.75,8.25,7.75,8.05,"Man, Women",Teardrop,Intermediate,"Low, Medium","Medium, Soft",Rough,Versatile,2026,Eva Black,Glass Fiber,Carbon,Relieve 3D
pala-hack,https://pala-hack.com/en/padel-rackets/babolat/babolat-air-viper-26-2026/,babolat-air-viper-26-2026,babolat,Babolat Air Viper 2.6 2026,Babolat,This padel racket Babolat Teardrop is an ideal model for a level intermediate and stands out for Power.,https://schema.org/InStock,EUR,320.0,320.0,8.35,8.75,8.25,8.25,8.0,8.5,8.35,"Man, Women",Teardrop,Advanced,Medium,Hard,Rough,Versatile,2026,X-Eva,Carbono 16K,Carbon,
pala-hack,https://pala-hack.com/en/padel-rackets/oxdog/oxdog-ultimate-pro-2026/,oxdog-ultimate-pro-2026,oxdog,Oxdog Ultimate Pro 2026,Oxdog,This padel racket Oxdog Diamond is an ideal model for a level intermediate and stands out for Power.,https://schema.org/InStock,EUR,329.0,329.0,8.7,9.0,8.75,8.5,8.5,8.75,8.7,"Man, Women",Diamond,"Advanced, Intermediate",High,"Hard, Medium",Rough,Versatile,2026,Eva Medium+,HES Carbon,Carbon Fiber,Arenoso
pala-hack,https://pala-hack.com/en/padel-rackets/oxdog/oxdog-pure-pro-2026/,oxdog-pure-pro-2026,oxdog,Oxdog Pure Pro+ 2026,Oxdog,This padel racket Oxdog Teardrop is an ideal model for a level intermediate and stands out for Power.,https://schema.org/InStock,EUR,299.0,299.0,8.3,9.0,8.25,8.0,8.25,8.0,8.3,"Man, Women",Teardrop,"Advanced, Intermediate",High,Hard,Rough,Versatile,2026,Eva Hard,HES Carbon,Carbon Fiber,Arenoso
pala-hack,https://pala-hack.com/en/padel-rackets/oxdog/oxdog-pure-tour-x-2026/,oxdog-pure-tour-x-2026,oxdog,Oxdog Pure Tour X 2026,Oxdog,This padel racket Oxdog Teardrop is an ideal model for a level intermediate and stands out for Maneuverability.,https://schema.org/InStock,EUR,249.0,249.0,8.55,8.0,8.75,9.0,8.5,8.5,8.55,"Man, Women",Teardrop,Intermediate,Medium,Medium,Rough,Versatile,2026,Eva Medium,HES Carbon 8K,Carbon Fiber,Mate
pala-hack,https://pala-hack.com/en/padel-rackets/oxdog/oxdog-pure-court-2026/,oxdog-pure-court-2026,oxdog,Oxdog Pure Court 2026,Oxdog,This padel racket Oxdog Teardrop is an ideal model for a level intermediate and stands out for Maneuverability.,https://schema.org/InStock,EUR,149.0,149.0,8.25,7.0,8.0,9.25,8.25,8.75,8.25,"Man, Women",Teardrop,"Beginner, Intermediate",Medium,Soft,Rough,Versatile,2026,Eva Soft,Composite,Carbon Fiber,Arenoso
pala-hack,https://pala-hack.com/en/padel-rackets/royal-padel/royal-padel-whip-polietileno-2026/,royal-padel-whip-polietileno-2026,royal-padel,Royal Padel Whip Polietileno 2026,Royal padel,This padel racket Royal padel Round is an ideal model for a level intermediate and stands out for Maneuverability.,https://schema.org/InStock,EUR,260.0,260.0,8.5,7.0,8.75,9.0,9.0,8.75,8.5,"Man, Women",Round,Intermediate,Low,Soft,Rough,Control,2026,Eva Soft,Fiber Tech Aluminized,Glass Fiber Tubular Bidirectional + Carbon,Arenoso
pala-hack,https://pala-hack.com/en/padel-rackets/royal-padel/royal-padel-r-ace-2026/,royal-padel-r-ace-2026,royal-padel,Royal Padel R Ace 2026,Royal padel,This padel racket Royal padel Diamond is an ideal model for a level intermediate and stands out for Power.,https://schema.org/InStock,EUR,350.0,350.0,7.65,9.25,7.25,7.5,6.75,7.5,7.65,"Man, Women",Diamond,Advanced,High,Medium,Rough,Power,2026,Eva Black Core,Carbon 3K 100%,Carbon 3K 100%,Arenoso
pala-hack,https://pala-hack.com/en/padel-rackets/head/head-extreme-pro-2026/,head-extreme-pro-2026,head,Head Extreme Pro 2026,Head,This padel racket Head Diamond is an ideal model for a level intermediate and stands out for Power.,https://schema.org/InStock,EUR,199.99,280.0,7.7,9.0,7.0,6.75,7.5,8.25,7.7,"Man, Women",Diamond,Advanced,High,"Medium, Soft",Rough,Power,2025,Foam Power,Carbon + Glass Fiber,Carbon 100%,Relieve 3D
pala-hack,https://pala-hack.com/en/padel-rackets/adidas/adidas-arrow-hit-carbon-2026/,adidas-arrow-hit-carbon-2026,adidas,Adidas Arrow Hit Carbon 2026,Adidas,This padel racket Adidas Diamond is an ideal model for a level intermediate and stands out for Sweet Spot.,https://schema.org/InStock,EUR,240.3,270.0,8.1,7.5,8.0,8.0,8.5,8.5,8.1,"Man, Women",Diamond,Advanced,High,Medium,Rough,Power,2026,Eva Soft Performance,ASC Carbon,Carbon Fiber,Relieve 3D
pala-hack,https://pala-hack.com/en/padel-rackets/adidas/adidas-rx-series-light-2026/,adidas-rx-series-light-2026,adidas,Adidas Rx Series Light 2026,Adidas,This padel racket Adidas Round is an ideal model for a level intermediate and stands out for Maneuverability.,https://schema.org/InStock,EUR,105.6,120.0,7.1,6.5,7.0,7.5,7.0,7.5,7.1,"Man, Women",Round,Intermediate,Medium,"Medium, Soft",Smooth,Control,2026,Eva Soft Performance,Glass Fiber,Carbon Fiber,Brillo
pala-hack,https://pala-hack.com/en/padel-rackets/adidas/adidas-metalbone-superlight-2026/,adidas-metalbone-superlight-2026,adidas,Adidas Metalbone Superlight 2026,Adidas,This padel racket Adidas Round is an ideal model for a level intermediate and stands out for Ball Output.,https://schema.org/InStock,EUR,118.5,150.0,7.8,7.0,7.5,8.0,8.0,8.5,7.8,"Man, Women",Round,Advanced,High,"Medium, Soft",Smooth,Control,2026,Eva Soft Performance,Glass Fiber,Carbon Fiber,Brillo
pala-hack,https://pala-hack.com/en/padel-rackets/adidas/adidas-metalbone-ctrl-2026/,adidas-metalbone-ctrl-2026,adidas,Adidas Metalbone Ctrl 2026,Adidas,This padel racket Adidas Round is an ideal model for a level intermediate and stands out for Ball Output.,https://schema.org/InStock,EUR,335.4,390.0,8.6,8.0,8.5,8.0,9.0,9.5,8.6,"Man, Women",Round,Advanced,Medium,Medium,Rough,Power,2026,Eva Soft Performance,Carbon Aluminized 16K,Carbon Fiber,Brillo
pala-hack,https://pala-hack.com/en/padel-rackets/adidas/adidas-cross-it-team-ctrl-2026/,adidas-cross-it-team-ctrl-2026,adidas,Adidas Cross It Team Ctrl 2026,Adidas,This padel racket Adidas Round is an ideal model for a level intermediate and stands out for Maneuverability.,https://schema.org/InStock,EUR,180.0,180.0,7.6,7.0,7.0,8.0,8.0,8.0,7.6,"Man, Women",Round,Advanced,High,"Medium, Soft",Rough,Control,2026,Eva Soft Performance,Glass Fiber,Carbon Fiber,
pala-hack,https://pala-hack.com/en/padel-rackets/adidas/adidas-arrow-hit-junior-pink-2026/,adidas-arrow-hit-junior-pink-2026,adidas,Adidas Arrow Hit Junior Pink 2026,Adidas,This padel racket Adidas Round is an ideal model for a level beginner and stands out for Maneuverability.,https://schema.org/InStock,EUR,53.25,75.0,6.9,7.0,6.5,7.0,7.0,7.0,6.9,Kids,Round,Beginner,Medium,Soft,Smooth,Control,2026,Eva Soft Performance,Glass Fiber,Glass Fiber,Brillo
pala-hack,https://pala-hack.com/en/padel-rackets/adidas/adidas-arrow-hit-junior-blue-2026/,adidas-arrow-hit-junior-blue-2026,adidas,Adidas Arrow Hit Junior Blue 2026,Adidas,This padel racket Adidas Round is an ideal model for a level beginner and stands out for Maneuverability.,https://schema.org/InStock,EUR,64.5,75.0,6.9,7.0,6.5,7.0,7.0,7.0,6.9,Kids,Round,Beginner,Medium,Soft,Smooth,Control,2026,Eva Soft Performance,Glass Fiber,Glass Fiber,Brillo
pala-hack,https://pala-hack.com/en/padel-rackets/adidas/adidas-arrow-hit-hexagon-cup-2026/,adidas-arrow-hit-hexagon-cup-2026,adidas,Adidas Arrow Hit Hexagon Cup 2026,Adidas,This padel racket Adidas Diamond is an ideal model for a level intermediate and stands out for Sweet Spot.,https://schema.org/InStock,EUR,189.9,270.0,8.1,7.5,8.0,8.0,8.5,8.5,8.1,"Man, Women",Diamond,Advanced,High,Medium,Rough,Power,2026,Eva Soft Performance,Carbon 3K,Carbon Fiber,
pala-hack,https://pala-hack.com/en/padel-rackets/black-crown/black-crown-special-elite-2026/,black-crown-special-elite-2026,black-crown,Black Crown Special Elite 2026,Black Crown,This padel racket Black Crown Teardrop is an ideal model for a level intermediate and stands out for Ball Output.,https://schema.org/InStock,EUR,189.9,280.0,8.3,8.0,8.0,8.0,8.5,9.0,8.3,"Man, Women",Teardrop,Advanced,"High, Medium",Medium,Rough,Versatile,2026,Eva Black Soft,Carbon 3K,Carbon Fiber,Mate + Arenoso
pala-hack,https://pala-hack.com/en/padel-rackets/black-crown/black-crown-gladius-2026/,black-crown-gladius-2026,black-crown,Black Crown Gladius 2026,Black Crown,This padel racket Black Crown Teardrop is an ideal model for a level intermediate and stands out for Control.,https://schema.org/InStock,EUR,150.0,200.0,8.0,8.0,8.5,8.0,8.0,7.5,8.0,"Man, Women",Teardrop,"Advanced, Intermediate",Medium,"Hard, Medium",Rough,Versatile,2026,Eva Black Medium,Carbon Aluminized 18K,Carbon,Relieve 3D
pala-hack,https://pala-hack.com/en/padel-rackets/black-crown/black-crown-gladius-force-2026/,black-crown-gladius-force-2026,black-crown,Black Crown Gladius Force 2026,Black Crown,This padel racket Black Crown Teardrop is an ideal model for a level intermediate and stands out for Power.,https://schema.org/InStock,EUR,146.0,200.0,8.1,8.5,8.0,8.0,8.0,8.0,8.1,"Man, Women",Teardrop,"Advanced, Intermediate",Medium,Medium,Rough,Power,2026,Eva Black Hard,Carbon Aluminized 18K,Carbon,Relieve 3D
pala-hack,https://pala-hack.com/en/padel-rackets/enebe/enebe-mustang-silver-3k-2026/,enebe-mustang-silver-3k-2026,enebe,Enebe Mustang Silver 3K 2026,Enebe,This padel racket Enebe Teardrop is an ideal model for a level intermediate and stands out for Ball Output.,https://schema.org/InStock,EUR,207.9,278.0,8.0,8.25,7.25,8.0,8.0,8.5,8.0,"Man, Women",Teardrop,Advanced,Medium,Medium,Rough,Power,2026,Eva Medium,Carbon 3K,Carbon,Brillo + Relieve 3D
pala-hack,https://pala-hack.com/en/padel-rackets/enebe/enebe-response-3k-evo-2026/,enebe-response-3k-evo-2026,enebe,Enebe Response 3K Evo 2026,Enebe,This padel racket Enebe Teardrop is an ideal model for a level intermediate and stands out for Power.,https://schema.org/InStock,EUR,194.9,250.0,8.2,8.5,8.5,8.0,8.5,7.5,8.2,"Man, Women",Teardrop,Advanced,High,"Hard, Medium",Smooth,Versatile,2026,Eva Medium - Hard Density,Carbon 3K,Carbon,Brillo
pala-hack,https://pala-hack.com/en/padel-rackets/enebe/enebe-response-24k-violet-2026/,enebe-response-24k-violet-2026,enebe,Enebe Response 24K Violet 2026,Enebe,This padel racket Enebe Teardrop is an ideal model for a level intermediate and stands out for Sweet Spot.,https://schema.org/InStock,EUR,184.95,250.0,8.2,8.0,8.0,8.0,8.5,8.5,8.2,"Man, Women",Teardrop,Advanced,Medium,Medium,Smooth,Versatile,2026,Eva Medium Density,Carbon 24K Spread Tow,Carbon,Brillo
pala-hack,https://pala-hack.com/en/padel-rackets/black-crown/black-crown-piton-14-2026/,black-crown-piton-14-2026,black-crown,Black Crown Piton 14 2026,Black Crown,This padel racket Black Crown Round is an ideal model for a level intermediate and stands out for Maneuverability.,https://schema.org/InStock,EUR,164.9,230.0,8.55,7.75,8.75,8.75,8.75,8.75,8.55,"Man, Women",Round,Intermediate,"Low, Medium",Medium,Rough,Versatile,2026,Eva Black SC 15º,Carbon 3K,Carbon,Mate + Arenoso
pala-hack,https://pala-hack.com/en/padel-rackets/head/head-coello-pro-2026/,head-coello-pro-2026,head,Head Coello Pro 2026,Head,This padel racket Head Diamond is an ideal model for a level intermediate and stands out for Power.,https://schema.org/InStock,EUR,350.0,350.0,9.05,9.75,9.25,8.5,8.75,9.0,9.05,"Man, Women",Diamond,Advanced,High,Hard,Rough,Power,2026,Foam Power,Carbon Hybrid + Glass Fiber,Carbon 100%,Relieve 3D
pala-hack,https://pala-hack.com/en/padel-rackets/head/head-coello-team-2026/,head-coello-team-2026,head,Head Coello Team 2026,Head,This padel racket Head Diamond is an ideal model for a level intermediate and stands out for Maneuverability.,https://schema.org/InStock,EUR,191.65,220.0,8.65,8.25,8.5,9.0,8.752,8.75,8.65,"Man, Women",Diamond,"Advanced, Intermediate",High,"Medium, Soft",Smooth,Power,2026,Foam Power,Glass Fiber,Carbon 100%,Mate
pala-hack,https://pala-hack.com/en/padel-rackets/head/head-coello-vibe-2025/,head-coello-vibe-2025,head,Head Coello Vibe 2025,Head,This padel racket Head Teardrop is an ideal model for a level intermediate and stands out for Ball Output.,https://schema.org/InStock,EUR,126.0,140.0,7.3,7.25,7.25,7.0,7.25,7.75,7.3,"Man, Women",Teardrop,"Beginner, Intermediate",Medium,Soft,Smooth,Versatile,2025,Foam Power,Glass Fiber,Carbon Fiber,Brillo
